human_id,ST,host_source_raw,collection_year,country,country_base_label,country_harmonised,country_iso_alpha2,country_iso_alpha3,country_iso_numeric,country_harmonisation_status
SAMN29188070,ST15,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188035,ST231,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188200,ST11,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188188,ST11,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188184,ST11,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188064,ST11,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188056,ST16,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188277,ST340,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188042,ST147,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188274,ST11,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188272,ST147,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188273,ST48,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188266,ST147,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188261,ST11,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188260,ST273,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188173,ST48,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188169,ST147,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188168,ST147,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188164,ST502,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188163,ST147,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188157,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188150,ST437,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188231,ST11,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188238,ST11,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188147,ST11,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188216,ST11,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188144,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188140,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188137,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188136,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188130,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188127,ST48,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188126,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188124,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188122,ST48,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188121,ST16,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188114,ST2674,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188113,ST34,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188045,ST11,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29188116,ST502,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29227743,ST3603,Homo sapiens,2021,USA:Arkansas,USA,United States,US,USA,840,iso_3166_1
SAMN29227741,ST3603,Homo sapiens,2021,USA:Arkansas,USA,United States,US,USA,840,iso_3166_1
SAMN29395238,ST512,Homo sapiens,2022,Italy: Rome,Italy,Italy,IT,ITA,380,iso_3166_1
SAMN29440605,ST502,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29440607,ST719,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29024613,ST1083,Homo sapiens,2021,USA: New Hampshire,USA,United States,US,USA,840,iso_3166_1
SAMN29478229,ST147,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29478247,ST7405,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29478244,ST502,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29478222,ST11,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29478241,ST11,Homo sapiens,2020,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29478239,ST11,Homo sapiens,2019,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29478221,ST101,Homo sapiens,2021,Bangladesh,Bangladesh,Bangladesh,BD,BGD,050,iso_3166_1
SAMN29440612,ST16,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29440624,ST15,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29719477,ST13,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29440623,ST16,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29719469,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29719472,ST628,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29719459,ST111,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29756909,ST147,Homo sapiens,2019,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29767729,ST14,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29767733,ST37,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29767744,ST15,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29797387,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29837273,ST1774,Homo sapiens,2020,Peru:Lima,Peru,Peru,PE,PER,604,iso_3166_1
SAMN29837272,ST25,Homo sapiens,2020,Peru:Lima,Peru,Peru,PE,PER,604,iso_3166_1
SAMN29854013,ST37,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29869130,ST17,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29879291,ST111,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29869129,ST556,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29879293,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29879290,ST13,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29894062,ST307,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29894079,ST437,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29894082,ST45,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29894068,ST23,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30031272,ST299,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30029286,ST231,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30058028,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30058027,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29475740,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29475739,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29714561,ST15,Homo sapiens,2020,China: Shanghai,China,China,CN,CHN,156,iso_3166_1
SAMN29714559,ST15,Homo sapiens,2020,China: Shanghai,China,China,CN,CHN,156,iso_3166_1
SAMN29714549,ST11,Homo sapiens,2020,China: Shanghai,China,China,CN,CHN,156,iso_3166_1
SAMN30107550,ST42,Homo sapiens,2021,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30109940,ST37,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30127320,ST1496,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30213179,ST11,Homo sapiens,2021,China: Beijing,China,China,CN,CHN,156,iso_3166_1
SAMN30213173,ST11,Homo sapiens,2021,China: Beijing,China,China,CN,CHN,156,iso_3166_1
SAMN29503764,ST38,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503653,ST846,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503528,ST273,Homo sapiens,2020,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503392,ST5859,Homo sapiens,2020,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503495,ST512,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503377,ST661,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503691,ST5209,Homo sapiens,2020,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503367,ST11,Homo sapiens,2020,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503624,ST253,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503459,ST383,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503418,ST29,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503580,ST258,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503632,ST1373,Homo sapiens,2020,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503606,ST20,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503570,ST5786,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503804,ST6,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503488,ST20,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503434,ST231,Homo sapiens,2020,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503753,ST377,Homo sapiens,2019,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN29503520,ST17,Homo sapiens,2020,Canada,Canada,Canada,CA,CAN,124,iso_3166_1
SAMN30274890,ST23,Homo sapiens,2022,USA: California,USA,United States,US,USA,840,iso_3166_1
SAMN30274887,ST23,Homo sapiens,2020,USA: California,USA,United States,US,USA,840,iso_3166_1
SAMN30274889,ST23,Homo sapiens,2022,USA: California,USA,United States,US,USA,840,iso_3166_1
SAMN30274894,ST23,Homo sapiens,2022,USA: California,USA,United States,US,USA,840,iso_3166_1
SAMN30370670,ST5605,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30429949,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30429945,ST6873,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30429944,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30429969,ST1805,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30429952,ST307,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30429943,ST111,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30429942,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30497949,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30497935,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30497932,ST307,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30497933,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30498006,ST628,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30498008,ST628,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30498009,ST7410,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30497979,ST307,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30497983,ST4843,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30627092,ST462,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30551473,ST551,Homo sapiens,2021,Russia: Nizhniy Novgorod,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN30508207,ST268,Homo sapiens,2021,Russia: Nizhniy Novgorod,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN30627089,ST6873,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30627082,ST17,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30655624,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30863454,ST13,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30812962,ST17,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30863455,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30863453,ST14,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30863452,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30863451,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30863450,ST556,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30874015,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30871561,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871560,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861654,ST7411,Homo sapiens,2022,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871521,ST14,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871519,ST14,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861737,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861741,ST258,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861746,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861748,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861751,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861754,ST258,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861800,ST258,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861799,ST405,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861802,ST258,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861803,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861806,ST258,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861816,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861811,ST258,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861814,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861817,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861820,ST258,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861825,ST7412,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871524,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871540,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871533,ST14,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871538,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871542,ST17,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871545,ST14,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871548,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30871549,ST4972,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861708,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861715,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861717,ST896,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861716,ST4972,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861836,ST4972,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861729,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861850,ST4972,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861839,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861851,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861852,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861861,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861863,ST258,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861866,ST14,Homo sapiens,2021,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861872,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861874,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861880,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861887,ST405,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30861888,ST258,Homo sapiens,2020,USA: Nevada,USA,United States,US,USA,840,iso_3166_1
SAMN30889134,ST4843,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30943122,ST483,Homo sapiens,2021,Czech Republic: Prague,Czech Republic,Czechia,CZ,CZE,203,iso_3166_1
SAMN30889321,ST4843,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30965863,ST111,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30965862,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30965861,ST111,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30965870,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN30965868,ST13,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31157659,ST29,Homo sapiens,2019,Russia:Moscow,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN31157677,ST512,Homo sapiens,2021,Russia:Moscow,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN31157672,ST395,Homo sapiens,2021,Russia:Moscow,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN31157669,ST198,Homo sapiens,2021,Russia:Moscow,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN31157666,ST866,Homo sapiens,2020,Russia:Moscow,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN31157667,ST395,Homo sapiens,2021,Russia:Moscow,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN31157665,ST866,Homo sapiens,2020,Russia:Moscow,Russia,Russian Federation,RU,RUS,643,iso_3166_1
SAMN31181390,ST147,Homo sapiens,2022,Italy: Florence,Italy,Italy,IT,ITA,380,iso_3166_1
SAMN31181399,ST147,Homo sapiens,2022,Italy: Florence,Italy,Italy,IT,ITA,380,iso_3166_1
SAMN31181397,ST147,Homo sapiens,2022,Italy: Florence,Italy,Italy,IT,ITA,380,iso_3166_1
SAMN31181392,ST147,Homo sapiens,2022,Italy: Florence,Italy,Italy,IT,ITA,380,iso_3166_1
SAMN31252345,ST14,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29203705,ST152,Homo sapiens,2019,South Africa:Pretoria,South Africa,South Africa,ZA,ZAF,710,iso_3166_1
SAMN29203683,ST297,Homo sapiens,2020,South Africa:Pretoria,South Africa,South Africa,ZA,ZAF,710,iso_3166_1
SAMN29203703,ST152,Homo sapiens,2019,South Africa:Pretoria,South Africa,South Africa,ZA,ZAF,710,iso_3166_1
SAMN29203704,ST152,Homo sapiens,2019,South Africa:Pretoria,South Africa,South Africa,ZA,ZAF,710,iso_3166_1
SAMN29203702,ST152,Homo sapiens,2019,South Africa:Pretoria,South Africa,South Africa,ZA,ZAF,710,iso_3166_1
SAMN29203695,ST307,Homo sapiens,2020,South Africa:Pretoria,South Africa,South Africa,ZA,ZAF,710,iso_3166_1
SAMN29203691,ST307,Homo sapiens,2019,South Africa:Pretoria,South Africa,South Africa,ZA,ZAF,710,iso_3166_1
SAMN31309196,ST395,Homo sapiens,2022,Germany: Frankfurt am Main,Germany,Germany,DE,DEU,276,iso_3166_1
SAMN29203678,ST5785,Homo sapiens,2020,South Africa:Pretoria,South Africa,South Africa,ZA,ZAF,710,iso_3166_1
SAMN31309209,ST23,Homo sapiens,2022,Germany: Frankfurt am Main,Germany,Germany,DE,DEU,276,iso_3166_1
SAMN31309202,ST147,Homo sapiens,2022,Germany: Frankfurt am Main,Germany,Germany,DE,DEU,276,iso_3166_1
SAMN31342870,ST2054,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31384130,ST4843,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31388768,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31430813,ST14,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31388732,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31434550,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31434548,ST14,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31434546,ST111,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31488173,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31488197,ST258,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31611582,ST29,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN29755173,ST719,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650675,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650674,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650673,ST13,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650672,ST6873,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650713,ST111,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650724,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650712,ST13,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650711,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650710,ST147,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650708,ST111,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650706,ST6873,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
SAMN31650704,ST45,Homo sapiens,2022,USA,USA,United States,US,USA,840,iso_3166_1
